Link,Job Title,Company,Salary,Location,Experience,Skills,Day Posted
https://www.naukri.com/job-listings-cyber-security-operations-analyst-tier-2-soc-marvell-india-pvt-ltd-hyderabad-bengaluru-6-to-9-years-220125502753,Cyber Security Operations Analyst (Tier 2 SOC),Marvell Semiconductors,Not disclosed,"Hyderabad, Bengaluru",6-9 Yrs,"Mining, Remediation, Semiconductor, Operational Support, Technical Writing, SOC, Security Operations, IPS,",2024-07
https://www.naukri.com/job-listings-cyber-security-analyst-krazy-mantra-group-of-companies-noida-bhubaneswar-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-210125505159,Cyber Security Analyst,Krazy Mantra Group Of Companies,Not disclosed,"Noida, Bhubaneswar, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,"Cyber Security Analyst, Cyber, Cyber Security, Security,",2024-08
https://www.naukri.com/job-listings-manager-1-cyber-security-rsm-delivery-center-india-private-limited-hyderabad-gurugram-bengaluru-8-to-13-years-030225902919,"Manager 1, Cyber Security",RSM US in India,Not disclosed,"Hyderabad, Gurugram, Bengaluru",8-13 Yrs,"Cyber Security, Open Web Application Security Project, AppDetective, TCP/IP, Nessus, Open Source Security, Nexpose, AppScan",2024-08
https://www.naukri.com/job-listings-cyber-security-engineer-edge-executive-search-mumbai-all-areas-4-to-9-years-201124006133,Cyber Security Engineer,Client of EDGE,Not disclosed,Mumbai (All Areas),4-9 Yrs,"Web Application Testing, OWASP, CEH, Vulnerability Assessment, Network VAPT, Burp Suite, Network Protocols, Penetration Testing,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-wipro-limited-ahmedabad-2-to-6-years-210125907939,Cyber Security Analyst,Wipro,Not disclosed,Ahmedabad,2-6 Yrs,"Cyber Security, Security Assessments, Security Operations, Advanced Analytics, Root Cause Analysis, Risk Analysis, Security Assessment, Security,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-l4-wipro-limited-pune-2-to-6-years-210125909513,Cyber Security Analyst - L4,Wipro,Not disclosed,Pune,2-6 Yrs,"Cyber Security, Security Assessments, Stakeholder Coordination, Root Cause Analysis, Risk Analysis, Security Assessment, Analysis, Root Cause,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-l4-wipro-limited-noida-2-to-6-years-210125906178,Cyber Security Analyst - L4,Wipro,Not disclosed,Noida,2-6 Yrs,"Cyber Security Analysis, Security Assessments, Disaster Recovery, Risk Analysis, Cyber, Security, Recovery, Security Analysis,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-wipro-limited-kochi-3-to-6-years-240125908038,Cyber Security Analyst,Wipro,Not disclosed,Kochi,3-6 Yrs,"Cyber Security, Security Assessments, Cyber Security Analysis, Root Cause Analysis, Risk Analysis, Security Analysis, Assessment, Security Assessment,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-yakria-technologies-and-solutions-chennai-1-to-3-years-270125914580,Cyber Security Analyst,Yakria Technologies And Solutions,Not disclosed,Chennai,1-3 Yrs,"Cyber Security Analyst, Security Analysis, IT Risk, Cyber Threat, Network Security, Information Security, Research,",2024-08
https://www.naukri.com/job-listings-soc-lead-cyber-security-adani-group-ahmedabad-5-to-10-years-040225501901,SOC Lead - Cyber Security,Adani Group,Not disclosed,Ahmedabad,5-10 Yrs,"Capacity Management, Linux, PowerShell, SOC, SIEM, Windows, Security Operations, Information Technology,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-offensive-security-penetration-testing-trufe-tech-kolkata-bhopal-hyderabad-pune-ahmedabad-chennai-bengaluru-delhi-ncr-mumbai-all-areas-2-to-7-years-030225005830,Cyber Security Analyst - Offensive Security & Penetration Testing,Trufe Tech,Not disclosed,"Hybrid - Kolkata, Bhopal, Hyderabad, Pune, Ahmedabad, Chennai, Bengaluru, Delhi / NCR, Mumbai (All Areas)",2-7 Yrs,"Cyber Security, Penetration Testing, Penetration, Offensive Security, Security, Cyber, Software Testing,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-srkay-consulting-bengaluru-4-to-7-years-220125016031,Cyber Security Analyst,Leading MNC,4-9 Lacs PA,Bengaluru(Electronic City),4-7 Yrs,"Cyber Security, SAP Security, SAP GRC, SAP Hana, IT Security, Security, SAP Cyber,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-avench-system-bengaluru-2-to-7-years-280125924430,Cyber Security Analyst,Avench Systems,Not disclosed,Bengaluru,2-7 Yrs,"Cyber Security, Threat Analysis, Cyber Security Analysis, Embedded, Analysis, Security, Embedded Systems, Cyber,",2024-08
https://www.naukri.com/job-listings-t-t-cyber-s-t-cyber-security-controls-am-deloitte-shared-services-india-pvt-ltd-bengaluru-3-to-8-years-030225503958,T&T- Cyber: S&T- Cyber Security Controls- AM,Deloitte,Not disclosed,Bengaluru,3-8 Yrs,"PCI DSS, Cyber Security, Data Security, Access Management, Information Security, Analytical, Information Security Management, Network Security,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-l3-wipro-limited-kolkata-4-to-8-years-200125912279,Cyber Security Analyst - L3,Wipro,Not disclosed,Kolkata,4-8 Yrs,"Cyber Security Analysis, Security Assessments, Cyber Security, Root Cause Analysis, Risk Analysis, L3, Security Assessment, Security Analysis,",2024-08
https://www.naukri.com/job-listings-iam-cyber-security-engineer-aqilea-formerly-soltia-bengaluru-6-to-9-years-040225502400,IAM - Cyber Security Engineer,Aqilea,Not disclosed,Bengaluru,6-9 Yrs,"Access Control, Solution Design, Cyber Security, Consulting, JavaScript, Manager Technology, Unit Testing, User Acceptance Testing,",2024-08
https://www.naukri.com/job-listings-colortokens-software-engineer-cyber-security-colortokens-inc-bengaluru-3-to-6-years-300125915176,ColorTokens Software Engineer Cyber Security,ColorTokens Inc.,Not disclosed,Bengaluru,3-6 Yrs,"VMware ESX Server, Sandboxing, Firewall, Web Technologies, AWS, TCP Gateways, Cyber Security,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-arksight-teamware-solutions-a-division-of-quantum-leap-co-nsulting-private-ltd-hyderabad-4-to-5-years-310125912110,Cyber Security Analyst - ArkSight,Leading Client,Not disclosed,Hyderabad,4-5 Yrs,"Risk Assessments, Cyber Security, Information Security, SIEM, Log Management, Network Security, ArcSight, SOC,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-gemini-solutions-panchkula-gurugram-bengaluru-hyderabad-3-to-6-years-280125924173,Cyber Security Analyst,Gemini Solutions,Not disclosed,"Panchkula, Gurugram, Bengaluru, Hyderabad",3-6 Yrs,"Cyber Security, Troubleshooting, Security Analysis, Windows Server Administration, NetApp Storage, Cyber Security, ESXi Hosts, VMware vSphere, Software Engineering,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-l3-wipro-limited-coimbatore-5-to-9-years-240125906188,Cyber Security Analyst - L3,Wipro,Not disclosed,Coimbatore,5-9 Yrs,"Cyber Security Analysis, Security Assessments, Security Operations, Security Access, Risk Analysis, Threat Patterns, Security Assessment, Operations,",2024-08
https://www.naukri.com/job-listings-cyber-security-operations-analyst-tier-2-soc-marvell-india-pvt-ltd-hyderabad-bengaluru-6-to-9-years-220125502753,Cyber Security Operations Analyst (Tier 2 SOC),Marvell Semiconductors,Not disclosed,"Hyderabad, Bengaluru",6-9 Yrs,"Mining, Remediation, Semiconductor, Operational Support, Technical Writing, SOC, Security Operations, IPS,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-krazy-mantra-group-of-companies-noida-bhubaneswar-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-210125505159,Cyber Security Analyst,Krazy Mantra Group Of Companies,Not disclosed,"Noida, Bhubaneswar, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,"Cyber Security Analyst, Cyber, Cyber Security, Security,",2024-08
https://www.naukri.com/job-listings-manager-1-cyber-security-rsm-delivery-center-india-private-limited-hyderabad-gurugram-bengaluru-8-to-13-years-030225902919,"Manager 1, Cyber Security",RSM US in India,Not disclosed,"Hyderabad, Gurugram, Bengaluru",8-13 Yrs,"Cyber Security, Open Web Application Security Project, AppDetective, TCP/IP, Nessus, Open Source Security, Nexpose, AppScan",2024-08
https://www.naukri.com/job-listings-cyber-security-engineer-edge-executive-search-mumbai-all-areas-4-to-9-years-201124006133,Cyber Security Engineer,Client of EDGE,Not disclosed,Mumbai (All Areas),4-9 Yrs,"Web Application Testing, OWASP, CEH, Vulnerability Assessment, Network VAPT, Burp Suite, Network Protocols, Penetration Testing,",2024-08
https://www.naukri.com/job-listings-cyber-security-analyst-wipro-limited-ahmedabad-2-to-6-years-210125907939,Cyber Security Analyst,Wipro,Not disclosed,Ahmedabad,2-6 Yrs,"Cyber Security, Security Assessments, Security Operations, Advanced Analytics, Root Cause Analysis, Risk Analysis, Security Assessment, Security,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-l4-wipro-limited-pune-2-to-6-years-210125909513,Cyber Security Analyst - L4,Wipro,Not disclosed,Pune,2-6 Yrs,"Cyber Security, Security Assessments, Stakeholder Coordination, Root Cause Analysis, Risk Analysis, Security Assessment, Analysis, Root Cause,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-l4-wipro-limited-noida-2-to-6-years-210125906178,Cyber Security Analyst - L4,Wipro,Not disclosed,Noida,2-6 Yrs,"Cyber Security Analysis, Security Assessments, Disaster Recovery, Risk Analysis, Cyber, Security, Recovery, Security Analysis,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-wipro-limited-kochi-3-to-6-years-240125908038,Cyber Security Analyst,Wipro,Not disclosed,Kochi,3-6 Yrs,"Cyber Security, Security Assessments, Cyber Security Analysis, Root Cause Analysis, Risk Analysis, Security Analysis, Assessment, Security Assessment,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-yakria-technologies-and-solutions-chennai-1-to-3-years-270125914580,Cyber Security Analyst,Yakria Technologies And Solutions,Not disclosed,Chennai,1-3 Yrs,"Cyber Security Analyst, Security Analysis, IT Risk, Cyber Threat, Network Security, Information Security, Research,",2024-09
https://www.naukri.com/job-listings-soc-lead-cyber-security-adani-group-ahmedabad-5-to-10-years-040225501901,SOC Lead - Cyber Security,Adani Group,Not disclosed,Ahmedabad,5-10 Yrs,"Capacity Management, Linux, PowerShell, SOC, SIEM, Windows, Security Operations, Information Technology,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-offensive-security-penetration-testing-trufe-tech-kolkata-bhopal-hyderabad-pune-ahmedabad-chennai-bengaluru-delhi-ncr-mumbai-all-areas-2-to-7-years-030225005830,Cyber Security Analyst - Offensive Security & Penetration Testing,Trufe Tech,Not disclosed,"Hybrid - Kolkata, Bhopal, Hyderabad, Pune, Ahmedabad, Chennai, Bengaluru, Delhi / NCR, Mumbai (All Areas)",2-7 Yrs,"Cyber Security, Penetration Testing, Penetration, Offensive Security, Security, Cyber, Software Testing,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-srkay-consulting-bengaluru-4-to-7-years-220125016031,Cyber Security Analyst,Leading MNC,4-9 Lacs PA,Bengaluru(Electronic City),4-7 Yrs,"Cyber Security, SAP Security, SAP GRC, SAP Hana, IT Security, Security, SAP Cyber,",2024-09
https://www.naukri.com/job-listings-cyber-security-analyst-avench-system-bengaluru-2-to-7-years-280125924430,Cyber Security Analyst,Avench Systems,Not disclosed,Bengaluru,2-7 Yrs,"Cyber Security, Threat Analysis, Cyber Security Analysis, Embedded, Analysis, Security, Embedded Systems, Cyber,",2024-09
https://www.naukri.com/job-listings-t-t-cyber-s-t-cyber-security-controls-am-deloitte-shared-services-india-pvt-ltd-bengaluru-3-to-8-years-030225503958,T&T- Cyber: S&T- Cyber Security Controls- AM,Deloitte,Not disclosed,Bengaluru,3-8 Yrs,"PCI DSS, Cyber Security, Data Security, Access Management, Information Security, Analytical, Information Security Management, Network Security,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-l3-wipro-limited-kolkata-4-to-8-years-200125912279,Cyber Security Analyst - L3,Wipro,Not disclosed,Kolkata,4-8 Yrs,"Cyber Security Analysis, Security Assessments, Cyber Security, Root Cause Analysis, Risk Analysis, L3, Security Assessment, Security Analysis,",2024-10
https://www.naukri.com/job-listings-iam-cyber-security-engineer-aqilea-formerly-soltia-bengaluru-6-to-9-years-040225502400,IAM - Cyber Security Engineer,Aqilea,Not disclosed,Bengaluru,6-9 Yrs,"Access Control, Solution Design, Cyber Security, Consulting, JavaScript, Manager Technology, Unit Testing, User Acceptance Testing,",2024-10
https://www.naukri.com/job-listings-colortokens-software-engineer-cyber-security-colortokens-inc-bengaluru-3-to-6-years-300125915176,ColorTokens Software Engineer Cyber Security,ColorTokens Inc.,Not disclosed,Bengaluru,3-6 Yrs,"VMware ESX Server, Sandboxing, Firewall, Web Technologies, AWS, TCP Gateways, Cyber Security,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-arksight-teamware-solutions-a-division-of-quantum-leap-co-nsulting-private-ltd-hyderabad-4-to-5-years-310125912110,Cyber Security Analyst - ArkSight,Leading Client,Not disclosed,Hyderabad,4-5 Yrs,"Risk Assessments, Cyber Security, Information Security, SIEM, Log Management, Network Security, ArcSight, SOC,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-gemini-solutions-panchkula-gurugram-bengaluru-hyderabad-3-to-6-years-280125924173,Cyber Security Analyst,Gemini Solutions,Not disclosed,"Panchkula, Gurugram, Bengaluru, Hyderabad",3-6 Yrs,"Cyber Security, Troubleshooting, Security Analysis, Windows Server Administration, NetApp Storage, Cyber Security, ESXi Hosts, VMware vSphere, Software Engineering,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-l3-wipro-limited-coimbatore-5-to-9-years-240125906188,Cyber Security Analyst - L3,Wipro,Not disclosed,Coimbatore,5-9 Yrs,"Cyber Security Analysis, Security Assessments, Security Operations, Security Access, Risk Analysis, Threat Patterns, Security Assessment, Operations,",2024-10
https://www.naukri.com/job-listings-cyber-security-operations-analyst-tier-2-soc-marvell-india-pvt-ltd-hyderabad-bengaluru-6-to-9-years-220125502753,Cyber Security Operations Analyst (Tier 2 SOC),Marvell Semiconductors,Not disclosed,"Hyderabad, Bengaluru",6-9 Yrs,"Mining, Remediation, Semiconductor, Operational Support, Technical Writing, SOC, Security Operations, IPS,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-krazy-mantra-group-of-companies-noida-bhubaneswar-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-5-to-10-years-210125505159,Cyber Security Analyst,Krazy Mantra Group Of Companies,Not disclosed,"Noida, Bhubaneswar, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",5-10 Yrs,"Cyber Security Analyst, Cyber, Cyber Security, Security,",2024-10
https://www.naukri.com/job-listings-manager-1-cyber-security-rsm-delivery-center-india-private-limited-hyderabad-gurugram-bengaluru-8-to-13-years-030225902919,"Manager 1, Cyber Security",RSM US in India,Not disclosed,"Hyderabad, Gurugram, Bengaluru",8-13 Yrs,"Cyber Security, Open Web Application Security Project, AppDetective, TCP/IP, Nessus, Open Source Security, Nexpose, AppScan",2024-10
https://www.naukri.com/job-listings-cyber-security-engineer-edge-executive-search-mumbai-all-areas-4-to-9-years-201124006133,Cyber Security Engineer,Client of EDGE,Not disclosed,Mumbai (All Areas),4-9 Yrs,"Web Application Testing, OWASP, CEH, Vulnerability Assessment, Network VAPT, Burp Suite, Network Protocols, Penetration Testing,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-wipro-limited-ahmedabad-2-to-6-years-210125907939,Cyber Security Analyst,Wipro,Not disclosed,Ahmedabad,2-6 Yrs,"Cyber Security, Security Assessments, Security Operations, Advanced Analytics, Root Cause Analysis, Risk Analysis, Security Assessment, Security,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-l4-wipro-limited-pune-2-to-6-years-210125909513,Cyber Security Analyst - L4,Wipro,Not disclosed,Pune,2-6 Yrs,"Cyber Security, Security Assessments, Stakeholder Coordination, Root Cause Analysis, Risk Analysis, Security Assessment, Analysis, Root Cause,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-l4-wipro-limited-noida-2-to-6-years-210125906178,Cyber Security Analyst - L4,Wipro,Not disclosed,Noida,2-6 Yrs,"Cyber Security Analysis, Security Assessments, Disaster Recovery, Risk Analysis, Cyber, Security, Recovery, Security Analysis,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-wipro-limited-kochi-3-to-6-years-240125908038,Cyber Security Analyst,Wipro,Not disclosed,Kochi,3-6 Yrs,"Cyber Security, Security Assessments, Cyber Security Analysis, Root Cause Analysis, Risk Analysis, Security Analysis, Assessment, Security Assessment,",2024-10
https://www.naukri.com/job-listings-cyber-security-analyst-yakria-technologies-and-solutions-chennai-1-to-3-years-270125914580,Cyber Security Analyst,Yakria Technologies And Solutions,Not disclosed,Chennai,1-3 Yrs,"Cyber Security Analyst, Security Analysis, IT Risk, Cyber Threat, Network Security, Information Security, Research,",2024-10
